vente_id,date_vente,client_id,produit_id,canal_id,quantite,montant
664,2024-07-08,524,179,3,1,927.22
665,2025-07-30,397,107,3,9,63.26
666,2025-04-29,762,65,2,10,870.16
667,2026-04-19,882,114,2,6,757.56
668,2024-07-09,560,190,2,4,301.24
669,2024-05-05,182,175,1,3,962.85
670,2025-11-18,753,132,1,7,50.23
671,2024-06-19,286,143,3,3,169.32
672,2026-01-24,867,66,1,6,471.67
673,2025-11-14,960,40,1,3,929.34
674,2025-02-11,612,14,3,8,792.01
675,2025-03-06,564,92,1,6,530.14
676,2024-09-23,980,48,1,9,167.78
677,2024-11-09,557,138,4,2,355.91
678,2024-09-06,905,55,3,6,367.19
679,2025-05-07,224,193,4,9,825.45
680,2024-10-09,665,3,1,6,451.21
681,2024-09-28,927,165,2,1,685.73
682,2026-02-02,329,98,1,7,264.02
683,2025-12-12,742,73,1,9,823.89
684,2024-06-01,384,132,4,8,53.41
685,2025-12-18,920,167,2,6,518.76
686,2025-03-22,971,25,2,9,537.87
687,2025-01-17,642,17,2,4,866.3
688,2024-10-28,435,27,2,9,830.46
689,2025-11-12,900,190,4,2,749.42
690,2024-07-16,158,7,4,6,47.51
691,2025-02-23,76,14,2,5,562.5
692,2024-05-03,589,59,3,7,394.15
693,2026-02-24,646,104,4,6,26.72
694,2026-04-14,690,31,1,10,72.61
695,2024-10-02,764,150,1,2,364.12
696,2024-05-09,515,28,3,5,610.5
697,2025-03-01,289,196,4,7,401.16
698,2025-11-21,677,8,4,3,538.13
699,2026-04-02,140,192,4,9,302.03
700,2024-09-03,650,37,3,6,957.82
701,2025-08-22,12,142,2,2,51.36
702,2024-12-05,587,153,4,9,552.05
703,2024-09-20,88,79,2,6,219.62
704,2024-08-24,928,166,2,3,192.15
705,2025-02-07,632,65,2,2,189.54
706,2024-10-25,819,146,1,9,466.65
707,2025-02-20,563,19,3,2,258.18
708,2025-12-22,203,186,4,6,363.57
709,2025-03-31,688,168,2,2,292.29
710,2025-08-11,72,50,3,8,456.14
711,2025-04-11,632,169,3,10,160.87
712,2025-03-14,581,94,3,7,176.95
713,2026-01-26,321,64,2,7,283.91
714,2024-06-07,369,35,3,8,468.22
715,2024-09-19,368,199,3,8,556.16
716,2025-11-13,180,166,1,5,860.13
717,2025-01-21,144,138,2,5,736.21
718,2025-02-02,642,20,1,1,851.09
719,2024-11-03,647,8,4,10,220.63
720,2025-11-14,38,142,3,9,895.05
721,2025-01-14,553,121,2,6,398.57
722,2025-07-09,913,198,3,3,470.05
723,2024-12-01,523,24,4,6,507.15
724,2026-04-02,679,62,2,9,148.97
725,2024-04-29,164,46,2,8,939.78
726,2026-02-02,42,57,4,4,72.23
727,2025-07-14,379,60,1,4,522.71
728,2025-04-07,811,93,4,8,918.72
729,2024-11-22,903,12,1,6,112.19
730,2025-04-24,992,134,3,5,582.85
731,2024-09-08,584,45,4,7,371.64
732,2025-12-31,670,20,3,7,972.95
733,2025-10-16,229,133,4,6,819.06
734,2025-03-24,354,125,4,10,16.53
735,2024-06-01,904,36,4,3,237.69
736,2024-08-06,527,165,3,4,158.74
737,2026-01-21,162,93,1,4,420.47
738,2024-06-08,339,185,1,8,678.48
739,2025-04-13,491,54,2,7,32.22
740,2025-09-05,45,33,2,3,633.25
741,2025-01-08,41,147,2,1,174.68
742,2025-06-10,945,47,4,10,969.55
743,2024-11-13,653,5,3,2,224.43
744,2024-09-03,622,121,4,3,227.17
745,2025-06-13,421,154,2,10,822.25
746,2025-01-13,187,160,3,3,726.94
747,2025-05-19,351,117,1,4,384.43
748,2025-01-15,136,28,1,4,527.48
749,2024-06-02,932,130,4,3,609.46
750,2025-03-24,182,122,1,9,508.3
751,2024-07-22,121,24,4,3,902.96
752,2025-11-07,553,1,4,9,426.48
753,2025-06-13,896,12,4,4,939.04
754,2025-04-23,494,197,4,6,593.16
755,2025-05-24,760,195,1,7,142.54
756,2025-11-29,489,197,2,2,290.43
757,2024-11-05,898,140,4,5,197.13
758,2025-06-29,727,191,1,10,527.32
759,2025-05-17,533,2,4,4,690.89
760,2026-03-14,324,105,3,2,163.23
761,2024-09-02,668,150,3,5,856.43
762,2026-02-23,434,145,3,10,282.8
763,2024-08-16,697,102,2,7,556.58
764,2025-12-11,571,124,2,6,563.5
765,2024-08-25,496,65,3,10,350.91
766,2024-07-08,723,102,2,2,750.34
767,2025-10-09,458,180,2,2,222.31
768,2025-02-27,411,87,1,3,395.21
769,2025-04-10,652,2,1,3,476.95
770,2024-09-22,615,112,1,2,270.46
771,2024-08-09,380,21,1,7,931.38
772,2025-04-20,411,158,3,10,66.89
773,2026-01-02,793,45,4,8,20.6
774,2025-07-02,871,169,3,4,43.27
775,2026-02-18,614,131,2,10,177.79
776,2024-10-11,37,93,2,1,975.89
777,2024-11-09,89,71,4,6,672.97
778,2025-05-01,416,151,2,9,25.21
779,2025-05-26,721,18,1,9,291.65
780,2024-12-11,850,144,3,6,963.65
781,2025-06-22,284,58,2,8,930.42
782,2024-05-30,589,2,3,3,413.06
783,2024-11-26,110,144,1,9,301.31
784,2025-09-14,970,30,3,9,815.02
785,2025-10-21,589,65,4,7,567.54
786,2026-01-22,789,63,3,8,684.78
787,2025-07-03,919,151,1,8,125.11
788,2026-02-14,70,98,2,4,802.16
789,2025-02-13,423,91,1,5,255.78
790,2024-11-25,96,103,3,2,559.01
791,2025-09-18,183,122,3,6,226.38
792,2024-07-21,588,69,2,4,504.01
793,2026-02-05,205,61,2,5,214.71
794,2025-07-19,208,64,3,3,781.15
795,2026-01-19,123,21,4,10,16.56
796,2025-08-31,878,139,1,8,377.48
797,2024-10-03,323,127,3,8,191.04
798,2025-02-05,783,131,3,7,229.87
799,2025-04-18,591,33,1,9,801.28
800,2025-03-13,490,139,1,9,353.82
801,2024-11-13,882,176,2,8,976.74
802,2024-06-05,716,133,4,6,692.32
803,2025-12-24,13,173,2,7,585.2
804,2025-08-14,334,93,3,3,553.08
805,2025-04-26,243,69,4,10,349.67
806,2024-05-16,189,128,4,4,424.9
807,2025-10-02,771,96,3,7,286.83
808,2025-08-19,185,147,2,10,689.15
809,2026-04-23,834,26,3,4,559.79
810,2025-09-06,877,98,2,3,802.04
811,2025-09-22,757,39,4,1,184.84
812,2025-11-22,512,35,3,8,307.03
813,2025-03-17,576,146,1,7,107.99
814,2025-06-07,168,16,2,5,481.77
815,2024-10-24,645,25,4,6,267.17
816,2025-02-23,369,144,3,6,29.64
817,2025-04-03,125,90,2,10,580.14
818,2025-05-02,665,138,2,5,361.56
819,2025-04-20,690,131,4,8,890.74
820,2025-04-30,391,158,3,8,635.4
821,2025-05-15,149,43,3,7,634.96
822,2024-07-08,586,104,1,2,170.38
823,2024-09-10,234,81,3,5,713.33
824,2024-11-12,620,166,4,5,888.81
825,2024-07-11,800,93,4,7,175.64
826,2024-06-02,875,6,2,4,665.4
827,2024-08-01,964,191,1,4,175.24
828,2025-06-18,106,25,1,8,552.95
829,2026-03-12,27,198,4,9,767.35
830,2025-12-24,86,27,3,10,163.72
831,2025-12-15,671,100,3,4,254.92
832,2024-11-16,291,114,2,3,531.47
833,2026-04-19,175,8,1,6,861.77
834,2024-11-22,334,122,4,9,935.51
835,2025-12-25,562,114,2,9,185.27
836,2024-12-26,612,117,4,9,643.39
837,2025-06-30,547,80,3,8,544.27
838,2026-03-01,825,23,4,5,372.13
839,2024-09-04,267,40,3,1,10.09
840,2025-01-22,835,195,2,6,293.89
841,2025-07-03,548,3,4,8,306.61
842,2024-09-28,785,111,3,10,238.9
843,2026-03-26,8,141,3,4,417.62
844,2025-10-17,575,112,4,4,171.64
845,2026-03-14,755,166,4,7,228.39
846,2026-02-26,82,109,2,9,766.89
847,2024-12-01,932,157,3,5,651.97
848,2025-01-12,545,69,4,4,854.95
849,2024-11-05,187,35,3,2,640.52
850,2024-06-01,633,116,3,10,497.08
851,2025-06-17,329,5,2,1,970.02
852,2025-10-07,23,48,1,5,276.5
853,2024-06-17,733,113,1,4,99.3
854,2025-07-28,16,127,2,6,426.04
855,2025-12-02,805,128,3,8,699.97
856,2026-04-12,33,85,1,3,65.48
857,2026-01-24,795,101,1,9,475.45
858,2025-07-26,197,65,4,1,130.74
859,2024-11-29,787,183,2,7,773.51
860,2024-11-03,454,64,1,4,466.23
861,2024-07-25,790,25,2,8,395.23
862,2024-06-23,985,80,3,3,632.87
863,2025-10-20,44,191,1,5,486.42
864,2024-07-08,306,51,3,1,865.02
865,2025-11-26,224,29,2,7,331.27
866,2025-09-04,172,71,1,7,791.25
867,2025-02-03,10,11,4,10,163.44
868,2025-09-07,790,23,2,3,504.92
869,2024-05-26,703,159,3,1,69.18
870,2026-03-23,661,40,1,3,492.96
871,2024-08-27,325,143,3,8,735.86
872,2024-11-10,22,177,4,6,727.16
873,2024-05-20,257,11,4,8,563.43
874,2025-05-01,556,179,4,4,571.03
875,2025-01-25,557,90,3,8,282.57
876,2025-02-18,852,154,2,2,535.83
877,2025-04-10,461,76,3,9,373.44
878,2025-01-11,1,199,4,3,884.1
879,2024-07-14,635,94,2,6,723.79
880,2024-07-27,675,138,4,4,528.83
881,2024-07-16,510,197,2,10,290.3
882,2024-09-25,420,165,3,2,105.29
883,2025-02-17,675,18,1,3,186.85
884,2024-07-10,33,52,1,8,199.7
885,2025-07-02,33,147,4,8,530.56
886,2025-05-20,719,152,3,1,372.69
887,2024-09-02,621,184,1,1,930.91
888,2026-01-28,214,168,4,2,473.38
889,2024-09-27,655,16,3,9,746.04
890,2024-05-17,912,107,3,1,825.41
891,2024-10-11,273,136,1,2,836.11
892,2025-07-03,80,56,1,2,727.92
893,2025-02-10,545,99,2,4,530.93
894,2025-03-08,255,146,2,9,751.7
895,2025-07-14,426,192,1,10,364.38
896,2024-05-04,470,180,4,2,175.14
897,2024-06-29,185,141,4,9,344.14
898,2026-02-23,162,137,4,6,903.46
899,2026-04-11,564,84,3,7,766.54
900,2025-12-08,441,186,3,10,248.32
901,2026-03-31,559,55,4,9,926.89
902,2026-02-02,261,93,4,8,960.23
903,2025-11-23,1,186,1,5,599.81
904,2026-03-22,531,35,3,1,307.33
905,2026-01-07,228,55,3,1,773.81
906,2024-10-19,966,177,3,9,516.16
907,2024-07-11,585,147,2,2,47.36
908,2024-06-18,365,40,2,5,373.41
909,2024-12-03,597,64,2,5,812.96
910,2025-07-19,95,147,4,10,918.7
911,2024-05-26,752,20,3,8,181.17
912,2026-03-20,846,177,1,10,645.83
913,2025-05-04,39,188,4,2,782.32
914,2025-10-02,944,198,3,6,880.99
915,2025-02-07,445,107,1,4,750.2
916,2025-04-25,870,155,1,7,63.59
917,2024-11-15,537,11,3,9,569.26
918,2025-01-05,335,129,2,3,60.01
919,2025-01-18,750,101,4,10,579.5
920,2024-05-30,93,57,4,5,788.5
921,2025-08-10,152,34,3,2,481.1
922,2025-04-06,764,13,4,5,94.23
923,2024-05-10,514,112,2,3,486.11
924,2025-10-28,203,125,4,10,204.14
925,2025-09-06,631,189,2,4,80.93
926,2025-08-29,796,111,3,10,98.7
927,2025-07-10,688,106,4,6,354.82
928,2025-10-04,329,89,1,5,177.56
929,2026-02-07,359,158,4,10,154.36
930,2024-11-07,46,60,2,6,164.43
931,2026-03-22,746,22,1,1,250.62
932,2024-09-01,636,38,3,1,349.84
933,2025-01-04,824,29,3,8,476.48
934,2024-12-03,340,54,2,4,550.96
935,2025-07-27,769,67,4,10,732.62
936,2024-07-30,145,178,1,7,587.17
937,2024-09-17,680,135,1,5,178.62
938,2025-11-28,291,52,3,1,470.31
939,2024-06-25,968,3,1,7,663.77
940,2026-04-26,679,169,3,2,28.89
941,2025-08-27,889,167,4,4,979.99
942,2025-05-11,521,182,1,6,489.82
943,2025-07-04,612,137,1,3,206.89
944,2024-12-12,990,118,1,1,254.92
945,2026-03-21,543,79,3,8,399.47
946,2025-06-08,161,5,3,6,361.82
947,2025-06-21,310,61,3,1,629.53
948,2025-10-27,900,100,1,9,949.63
949,2025-03-17,231,39,3,7,660.36
950,2024-12-25,90,187,4,9,961.0
951,2025-01-12,628,161,2,7,247.96
952,2025-12-20,157,110,3,10,335.99
953,2024-05-29,556,34,2,3,585.22
954,2024-07-27,701,52,2,5,691.65
955,2025-03-11,921,135,2,7,995.73
956,2026-02-15,1000,198,2,10,917.94
957,2025-08-29,326,18,1,3,324.42
958,2024-11-22,901,38,1,6,881.33
959,2025-08-11,424,106,3,8,748.15
960,2026-03-23,842,164,3,3,781.32
961,2025-01-04,110,34,2,1,764.82
962,2024-09-02,627,158,3,10,571.37
963,2026-02-02,237,153,2,4,690.5
964,2026-01-31,368,21,4,3,507.3
965,2024-12-02,620,121,3,3,853.61
966,2026-02-17,504,122,2,3,201.33
967,2024-07-20,34,105,1,5,950.7
968,2024-07-14,228,191,2,4,75.47
969,2025-07-10,950,113,4,6,868.11
970,2025-04-16,909,64,4,7,778.45
971,2024-05-14,623,189,4,6,400.21
972,2026-04-10,962,191,1,9,118.22
973,2024-07-03,468,11,2,9,542.49
974,2025-02-13,753,11,4,9,767.51
975,2024-08-23,986,13,2,5,445.16
976,2025-09-28,906,78,3,8,174.82
977,2025-01-27,302,157,1,9,904.64
978,2026-02-12,475,166,4,2,725.42
979,2025-02-02,116,47,2,7,419.42
980,2026-03-03,462,7,2,8,594.41
981,2024-09-03,730,52,4,2,257.58
982,2024-12-30,709,167,2,2,100.28
983,2024-10-30,724,116,3,2,528.58
984,2024-08-29,394,187,2,7,554.84
985,2025-01-19,45,197,2,6,569.84
986,2025-06-24,676,39,2,3,187.08
987,2025-09-29,730,14,4,5,316.42
988,2024-11-18,788,115,3,3,126.38
989,2024-05-15,135,52,1,10,767.74
990,2025-04-25,13,118,4,8,548.07
991,2026-03-20,6,156,4,4,224.71
992,2025-11-02,676,122,4,7,447.46
993,2025-06-22,616,154,1,4,883.35
994,2025-12-12,285,159,2,1,192.99
995,2024-06-07,57,168,3,1,153.92
996,2024-07-30,34,171,3,6,921.18
997,2024-10-20,51,28,4,3,169.72
998,2026-03-06,292,157,2,8,751.84
999,2025-05-31,369,10,1,5,329.59
1000,2025-08-19,920,98,1,7,844.88
1001,2026-02-01,67,75,4,3,130.8
1002,2025-08-01,881,71,3,9,419.62
1003,2025-08-26,215,179,2,10,67.6
1004,2025-10-04,586,187,1,8,726.83
1005,2024-07-28,620,181,3,7,612.76
1006,2025-09-22,325,67,3,3,618.15
1007,2025-03-30,509,134,4,8,809.9
1008,2024-08-18,905,157,2,5,979.47
1009,2025-07-24,2,31,1,8,629.21
1010,2025-09-28,121,189,2,10,999.0
1011,2025-07-24,424,12,3,6,564.81
1012,2024-06-02,653,55,1,4,693.12
1013,2024-06-14,261,18,3,5,511.62
1014,2024-08-19,332,197,1,2,688.98
1015,2025-02-21,350,102,1,3,202.08
1016,2026-03-29,854,87,4,8,799.28
1017,2024-09-07,662,35,4,3,630.93
1018,2024-06-22,914,138,3,8,786.15
1019,2025-12-27,424,191,1,9,306.35
1020,2026-03-04,743,174,3,9,540.53
1021,2026-01-12,214,148,3,6,75.55
1022,2024-06-05,153,72,1,6,983.78
1023,2024-09-11,642,137,2,10,609.63
1024,2025-01-30,192,153,1,5,708.21
1025,2024-07-19,323,182,1,5,419.73
1026,2024-08-29,509,61,3,8,831.16
1027,2025-09-28,310,56,3,3,121.11
1028,2025-12-17,804,10,2,2,449.34
1029,2025-04-01,26,124,2,4,346.71
1030,2024-11-30,496,188,3,6,151.86
1031,2025-10-28,893,26,2,4,727.32
1032,2025-05-27,471,100,1,1,317.87
1033,2025-10-30,46,176,1,6,472.21
1034,2025-04-18,48,27,3,1,581.78
1035,2025-01-06,320,164,2,6,208.55
1036,2026-02-21,294,71,3,8,674.41
1037,2024-12-22,280,39,2,5,123.32
1038,2024-05-14,982,160,1,4,547.1
1039,2025-02-11,563,82,3,3,943.85
1040,2024-12-01,824,73,2,3,80.53
1041,2024-07-23,628,87,4,1,138.77
1042,2025-03-11,483,173,1,2,389.76
1043,2026-03-08,89,110,4,3,707.63
1044,2026-04-21,913,152,4,10,362.07
1045,2025-03-18,341,51,1,8,572.11
1046,2026-04-02,96,179,4,2,461.03
1047,2024-08-28,701,165,4,8,239.38
1048,2025-04-06,230,37,3,6,398.16
1049,2024-12-23,717,171,3,6,458.75
1050,2025-11-22,31,17,4,2,357.93
1051,2024-10-14,473,44,3,6,608.4
1052,2024-06-01,131,131,1,7,819.38
1053,2026-01-18,816,28,3,9,652.96
1054,2025-04-26,812,78,4,7,594.63
1055,2024-05-21,245,159,2,9,167.43
1056,2026-03-28,494,99,1,6,216.16
1057,2025-07-23,711,152,4,7,571.54
1058,2024-09-10,351,140,2,3,665.99
1059,2024-08-26,80,190,4,2,596.24
1060,2024-07-16,475,84,1,8,184.41
1061,2025-01-10,979,104,1,10,117.66
1062,2025-01-25,834,153,4,6,499.35
1063,2025-10-04,677,16,1,4,818.86
1064,2024-07-27,909,149,1,3,664.27
1065,2025-02-25,464,137,3,7,619.42
1066,2025-09-13,458,51,2,6,306.74
1067,2025-02-07,814,174,3,7,720.61
1068,2024-11-25,938,89,1,10,18.04
1069,2025-03-24,523,104,2,5,71.79
1070,2025-12-26,923,141,1,1,706.32
1071,2026-04-03,841,92,1,5,867.02
1072,2025-07-02,241,111,4,6,714.66
1073,2025-02-25,416,98,4,9,219.1
1074,2025-01-05,178,122,2,4,559.87
1075,2026-03-25,864,93,4,3,295.59
1076,2025-04-18,894,172,2,3,21.49
1077,2025-03-09,664,5,2,8,661.35
1078,2025-04-08,999,35,1,3,645.82
1079,2025-11-10,426,117,4,10,188.0
1080,2024-09-08,522,109,4,7,361.75
1081,2024-08-14,191,109,1,10,503.18
1082,2026-02-22,749,61,3,7,927.3
1083,2024-04-30,591,94,1,1,572.47
1084,2024-08-31,722,95,1,10,486.72
1085,2025-11-12,708,21,2,9,983.74
1086,2024-08-07,769,200,3,8,521.78
1087,2025-02-05,536,157,1,4,477.73
1088,2025-12-22,760,170,1,9,800.12
1089,2025-08-23,320,157,1,6,539.68
1090,2026-03-15,12,121,4,9,906.99
1091,2026-02-18,588,188,3,7,359.39
1092,2025-03-01,818,76,3,3,44.97
1093,2025-07-16,946,153,3,10,267.84
1094,2025-11-20,645,122,2,10,61.1
1095,2025-06-17,299,189,1,5,489.91
1096,2026-01-31,130,130,1,5,259.53
1097,2026-02-27,631,72,3,5,24.06
1098,2024-05-31,115,155,2,10,741.58
1099,2024-12-03,675,115,3,3,268.64
1100,2026-04-21,718,61,4,3,801.38
1101,2025-01-26,883,9,3,2,967.67
1102,2025-06-25,610,40,4,7,772.66
1103,2024-11-30,244,170,4,3,218.75
1104,2025-11-23,752,89,1,5,757.93
1105,2025-05-01,119,14,2,8,404.76
1106,2025-01-28,309,122,2,7,686.67
1107,2024-05-10,400,122,3,3,535.14
1108,2026-03-30,446,4,3,8,388.18
1109,2024-10-10,324,136,1,2,918.54
1110,2025-06-03,653,91,4,10,918.86
1111,2025-08-26,879,70,3,5,274.42
1112,2024-09-03,101,66,4,8,775.42
1113,2024-07-23,768,62,2,9,344.03
1114,2025-10-15,707,47,3,9,20.47
1115,2025-03-09,9,18,1,7,106.72
1116,2025-06-02,107,176,4,6,227.22
1117,2024-10-26,291,65,2,1,33.46
1118,2025-03-15,95,15,2,10,641.7
1119,2024-08-05,726,31,1,10,138.61
1120,2025-08-23,673,196,2,2,698.7
1121,2025-08-03,260,76,4,2,642.39
1122,2025-08-08,945,71,4,6,264.76
1123,2024-12-19,800,19,3,1,388.97
1124,2026-03-18,341,16,3,5,186.15
1125,2025-08-23,72,126,2,10,398.71
1126,2025-05-18,661,126,1,3,545.23
1127,2025-03-24,442,56,1,8,718.25
1128,2024-09-09,106,9,1,2,575.63
1129,2025-01-23,257,199,4,1,897.55
1130,2025-05-07,153,168,1,1,667.96
1131,2025-08-10,273,39,3,7,578.89
1132,2024-07-25,528,182,4,8,441.7
1133,2024-05-13,865,187,1,9,233.59
1134,2026-04-13,394,177,4,2,571.57
1135,2025-10-10,958,92,3,5,406.61
1136,2025-03-19,648,166,1,6,539.28
1137,2026-04-23,984,88,1,8,762.85
1138,2025-10-15,297,166,2,3,558.93
1139,2025-01-15,991,99,2,5,698.92
1140,2025-10-02,918,28,3,8,94.01
1141,2024-11-08,648,113,2,3,45.34
1142,2025-04-10,26,185,2,8,394.88
1143,2026-03-11,812,139,3,8,538.6
1144,2024-11-29,855,116,1,1,345.89
1145,2025-08-18,346,185,1,7,127.01
1146,2024-04-30,827,168,4,9,157.46
1147,2026-03-30,594,60,1,1,738.11
1148,2026-04-01,501,168,1,8,908.11
1149,2026-04-10,634,12,2,3,24.22
1150,2025-03-23,648,13,3,2,461.62
1151,2024-06-02,175,152,1,2,123.04
1152,2025-09-12,610,158,2,2,806.41
1153,2025-10-12,437,87,4,6,129.59
1154,2025-11-02,701,148,2,6,838.06
1155,2025-08-05,813,55,1,10,181.71
1156,2024-11-23,65,31,3,3,759.97
1157,2025-03-20,173,179,3,9,173.36
1158,2025-03-03,250,149,1,3,108.97
1159,2025-03-28,868,162,4,3,25.47
1160,2024-07-28,499,21,1,1,187.62
1161,2026-03-20,92,181,3,7,696.57
1162,2025-09-15,812,198,4,3,214.1
1163,2024-09-20,656,70,4,7,246.86
1164,2025-01-25,179,157,1,10,188.2
1165,2026-01-17,512,157,1,5,354.38
1166,2026-04-17,5,143,2,4,126.33
1167,2025-12-23,543,25,3,9,512.47
1168,2024-07-01,476,198,2,5,62.54
1169,2025-11-01,116,39,4,8,184.56
1170,2025-04-24,687,12,1,6,292.21
1171,2026-03-07,446,65,3,10,807.1
1172,2024-08-15,777,117,1,2,743.01
1173,2025-12-04,948,138,2,3,787.64
1174,2025-01-17,497,132,1,2,896.13
1175,2025-08-15,739,114,3,7,206.76
1176,2025-02-12,694,84,2,2,332.87
1177,2025-01-26,101,61,4,4,381.78
1178,2025-10-03,226,19,4,10,489.56
1179,2024-10-20,912,112,2,4,928.61
1180,2024-11-11,466,46,4,6,145.04
1181,2025-01-26,738,50,3,5,210.19
1182,2025-05-11,131,9,1,5,145.14
1183,2026-01-04,873,120,4,7,179.49
1184,2024-10-29,352,57,3,10,165.22
1185,2025-06-13,814,164,2,10,970.43
1186,2025-05-05,876,59,1,7,858.4
1187,2025-04-11,501,56,4,8,286.38
1188,2026-02-15,748,110,2,4,334.02
1189,2025-12-15,594,57,2,10,899.27
1190,2026-01-27,428,12,1,8,736.14
1191,2025-06-20,517,9,4,9,400.38
1192,2024-05-15,830,179,1,8,500.33
1193,2025-09-20,86,143,1,7,950.43
1194,2025-08-24,136,92,3,4,651.16
1195,2026-01-10,93,5,4,5,170.18
1196,2024-05-29,471,147,1,8,469.12
1197,2024-05-05,142,181,4,3,791.96
1198,2025-10-20,380,161,4,1,861.78
1199,2024-05-03,73,99,3,9,42.39
1200,2025-09-06,437,193,3,10,547.01
1201,2026-02-12,814,54,1,10,882.04
1202,2024-09-04,754,15,3,1,119.86
1203,2024-05-05,375,120,1,6,372.77
1204,2025-07-25,664,144,1,9,712.24
1205,2024-06-17,210,36,3,4,544.24
1206,2024-05-31,665,123,2,4,327.26
1207,2025-01-31,920,69,4,5,63.92
1208,2025-04-17,382,89,4,8,506.44
1209,2024-08-06,850,32,4,9,681.53
1210,2025-04-29,546,75,4,10,374.46
1211,2024-06-13,690,178,1,4,892.98
1212,2024-05-07,469,23,1,7,898.97
1213,2024-07-24,296,20,1,3,283.18
1214,2025-01-03,714,38,4,3,876.24
1215,2024-07-01,534,161,1,5,422.37
1216,2024-11-29,699,139,2,8,353.23
1217,2025-02-17,455,189,1,5,197.17
1218,2025-06-18,23,60,3,7,582.92
1219,2026-03-20,672,166,3,8,597.42
1220,2026-03-30,714,136,4,8,311.04
1221,2024-10-06,136,79,2,5,234.51
1222,2024-06-26,381,74,1,3,359.59
1223,2025-07-14,467,43,2,9,292.39
1224,2024-10-21,997,45,2,3,245.53
1225,2024-07-06,43,82,2,8,267.8
1226,2024-12-02,189,53,1,6,978.24
1227,2024-06-24,152,96,4,9,975.71
1228,2024-10-23,547,78,1,1,410.52
1229,2025-07-12,512,197,2,8,928.53
1230,2024-05-08,160,2,3,5,479.17
1231,2024-06-06,297,194,2,10,731.26
1232,2026-02-25,945,114,3,2,734.32
1233,2025-03-15,922,11,2,9,125.71
1234,2025-07-24,26,103,2,8,363.82
1235,2026-03-08,335,15,2,10,531.17
1236,2026-04-19,801,197,3,4,32.32
1237,2025-03-25,552,115,1,9,400.48
1238,2024-07-16,503,82,1,6,403.58
1239,2026-02-01,734,110,3,7,379.1
1240,2025-07-09,292,89,3,5,977.75
1241,2024-07-14,896,144,1,4,730.57
1242,2025-04-23,455,190,4,8,295.75
1243,2025-07-24,826,187,4,7,148.17
1244,2025-06-28,602,154,1,3,215.71
1245,2025-09-07,487,135,3,2,933.82
1246,2026-02-16,605,194,4,2,16.55
1247,2025-05-10,655,70,4,3,560.26
1248,2024-11-07,728,146,2,4,194.15
1249,2026-03-19,391,75,4,1,824.57
1250,2024-05-07,310,150,3,8,563.69
1251,2025-07-03,475,58,1,1,162.48
1252,2024-12-18,308,164,4,2,657.27
1253,2025-02-25,915,74,4,3,496.97
1254,2025-08-05,705,166,2,1,128.16
1255,2026-03-28,284,127,1,10,748.11
1256,2025-07-04,596,124,4,5,631.72
1257,2026-01-06,488,178,1,6,517.4
1258,2025-02-18,590,5,3,3,585.84
1259,2025-06-07,150,82,4,3,363.81
1260,2025-02-09,55,70,3,7,639.88
1261,2025-05-20,979,92,1,5,298.75
1262,2026-04-09,655,20,2,3,767.04
1263,2025-09-02,614,193,2,9,329.38
1264,2025-02-23,324,176,3,5,688.59
1265,2024-05-23,705,93,1,9,584.25
1266,2025-09-27,844,37,1,3,522.99
1267,2024-05-30,382,200,4,7,346.91
1268,2025-07-22,933,42,1,4,163.01
1269,2025-02-15,227,49,1,7,465.89
1270,2025-08-26,79,30,2,1,484.72
1271,2025-07-30,320,177,3,3,818.87
1272,2025-01-03,912,153,3,3,712.8
1273,2026-03-05,30,191,1,4,137.43
1274,2025-09-28,711,37,2,5,134.09
1275,2026-01-20,134,21,4,2,86.96
1276,2025-08-22,794,124,4,1,204.39
1277,2025-11-26,34,169,1,8,127.73
1278,2024-07-27,260,12,1,5,670.91
1279,2025-07-24,773,25,1,10,213.35
1280,2024-12-02,923,52,2,6,38.97
1281,2024-06-07,150,192,3,10,354.36
1282,2024-12-25,165,129,2,9,574.53
1283,2024-07-06,102,149,1,9,224.83
1284,2024-10-29,197,73,2,9,14.29
1285,2024-10-08,743,26,2,9,852.78
1286,2025-04-29,487,94,2,8,676.79
1287,2025-07-23,110,47,3,7,429.85
1288,2026-04-02,527,59,4,2,763.8
1289,2024-08-16,322,32,4,2,524.53
1290,2025-07-01,508,196,3,5,561.56
1291,2025-12-17,42,22,3,8,124.57
1292,2025-06-26,291,117,3,8,233.61
1293,2026-01-15,418,75,4,4,858.21
1294,2026-02-05,917,122,3,3,22.66
1295,2026-01-13,691,126,1,7,443.68
1296,2025-05-16,675,174,1,2,151.93
1297,2024-05-20,411,178,1,3,74.06
1298,2024-10-24,999,51,3,4,599.01
1299,2025-12-23,414,32,2,7,727.95
1300,2025-10-15,286,196,3,7,362.54
1301,2025-09-30,683,155,4,8,516.3
1302,2026-04-11,151,197,4,2,130.97
1303,2024-12-17,502,128,2,3,39.43
1304,2024-09-10,756,14,1,8,681.33
1305,2025-01-27,996,46,4,10,682.41
1306,2025-02-18,157,78,1,2,664.47
1307,2024-09-18,533,197,4,8,209.91
1308,2024-08-10,678,128,4,9,269.05
1309,2025-11-26,352,139,1,1,990.8
1310,2026-03-18,902,31,4,8,321.41
1311,2025-11-05,386,114,4,1,42.53
1312,2024-05-02,571,169,3,3,496.56
1313,2025-12-02,138,80,4,8,766.37
